-0.065474 -0.241274 -0.158404
0.436359 -0.123757 0.502755
0.548481 -0.013294 0.028399
0.526583 0.245714 0.357245
0.118812 0.219963 -1.23937
-0.249908 0.006768 -1.05021
0.938095 0.213636 0.391677
0.559803 -0.244648 0.263789
-0.230319 0.097228 -1.23415
-0.067671 -0.126973 0.209601
-0.132957 -0.101947 0.18682
-0.192359 0.159681 -0.710435
0.180501 0.164419 0.321671
0.385586 -0.210282 0.378745
-0.24266 -0.060134 -0.549278
0.100629 -0.228853 -0.320226
-0.097697 -0.23012 -0.474578
0.249569 0.014675 -0.990507
0.473381 -0.032829 0.559482
0.045788 0.245771 -1.1118
0.22578 0.107346 -0.849315
-0.041025 -0.246611 -0.507445
-0.23747 -0.078154 0.081614
-0.077223 0.06648 0.233697
-0.236002 0.082479 -0.874221
0.694453 0.243652 0.465582
0.126519 -0.235557 0.169743
-0.104787 -0.226979 -0.422063
1.17107 0.088332 0.406062
-0.241184 -0.065806 -1.24586
0.154703 -0.196385 -1.17661
-0.179587 0.173921 -0.025871
0.406406 -0.115136 0.490877
0.024823 -0.225758 0.138339
0.243776 0.055436 -0.943733
0.246505 -0.041658 -0.77931
0.17278 0.20103 0.271363
-0.194998 -0.156447 -0.935168
0.864832 -0.081517 0.772209
0.654209 0.195671 0.557385
0.246736 -0.040268 -0.602465
-0.0024 0.249988 -0.18916
0.909742 -0.230639 0.413851
0.568504 0.249855 0.318408
-0.084897 -0.235144 -0.120372
0.347641 0.249085 0.225385
0.185887 0.167171 -0.726094
0.196152 0.163762 -0.104871
0.249818 0.009547 -0.810064
-0.202844 -0.146131 -0.170229
0.514341 0.123874 0.046208
0.639348 0.176432 0.573649
1.11397 0.175257 0.437284
0.245679 0.046282 -1.04912
0.458431 0.009039 0.553162
0.22883 -0.100683 -0.624612
0.503178 0.19297 0.47404
0.414646 7e-05 0.528071
0.334413 -0.220501 0.329108
0.010631 -0.249774 -1.15908
0.030442 0.24814 -0.695832
0.214982 -0.095819 0.39075
-0.185845 -0.167217 -0.321336
0.039417 0.246873 -0.665771
-0.143093 -0.204998 -0.835181
-0.009259 -0.249828 -0.850606
0.470168 0.073718 -0.004388
1.06087 0.176716 0.4083
0.137689 0.024808 0.366745
0.214402 -0.128576 -1.20514
0.376343 -0.138626 0.457512
-0.249942 0.005369 -1.11576
-0.075173 0.089642 0.226078
0.034361 -0.247627 -1.08661
0.916115 0.087942 0.799144
-0.244882 0.050325 -0.42736
0.408848 0.083309 0.508224
0.069233 0.240222 -0.821552
0.865033 0.17951 0.700346
0.243928 -0.054764 -0.612606
0.225982 0.106921 -0.940378
-0.246585 -0.041183 -0.849792
-0.248454 -0.027757 -0.987038
0.13604 -0.209745 -0.328595
-0.221955 0.115048 -0.431931
0.137844 -0.243471 0.145127
0.64576 -0.180203 0.17274
0.497267 -0.213897 0.137663
0.846484 0.160491 0.710055
-0.196957 -0.153974 -0.344791
-0.242338 -0.061419 -0.112319
-0.203805 0.144788 -0.648899
0.216701 0.124663 -0.196053
-0.246245 0.043168 -0.525584
0.197568 0.153188 -0.709035
0.099539 -0.236765 -0.035211
0.72628 -0.218178 0.56026
0.462958 0.249807 0.255956
-0.021435 0.249079 -0.292946
-0.218311 -0.12182 0.025449
0.652888 0.248553 0.345929
-0.24963 0.013592 -1.24193
0.343923 0.248719 0.227751
-0.222888 0.11323 -0.782938
0.243446 -0.05687 -0.914902
1.00123 -0.239695 0.496035
0.288922 0.219945 0.029579
0.230179 0.097559 -0.381271
-0.012049 0.241153 0.069161
0.781197 -0.222152 0.318618
-0.036868 -0.247267 -0.426414
0.325457 -0.236732 0.095109
0.239924 0.070262 -1.14645
0.649564 0.205271 0.210248
-0.189637 -0.094554 0.157745
0.225635 -0.107652 -0.698711
0.070407 0.239881 -1.02752
0.408144 -0.237614 0.32538
-0.249858 0.008432 -0.595554
-0.059779 -0.242748 -0.304084
0.076291 0.238075 -0.668481
-0.230117 0.097704 -0.076254
1.11365 -0.191434 0.457301
-0.234963 0.085395 -1.16439
-0.247217 -0.037202 -1.1709
0.200787 -0.24995 0.110168
0.110536 -0.224236 -0.426053
0.093132 0.248417 0.021332
-0.226619 0.105565 -0.241047
1.13549 -0.019889 0.367817
0.869502 -0.201763 0.33155
-0.094371 0.231504 -0.879024
0.427063 -0.003772 -0.042078
0.812629 0.049812 0.752059
0.637425 -0.232888 0.472981
0.036863 -0.064504 0.300184
1.03149 0.21042 0.439654
0.108337 -0.225307 -0.861465
0.24172 0.063806 -0.390967
0.192609 0.15938 -1.00865
-0.248263 -0.029421 -1.19399
0.656872 -0.094194 0.646646
0.253562 -0.026509 0.433442
0.419617 -0.249189 0.265503
0.247439 0.035691 -0.770041
-0.119072 -0.219822 -0.385321
0.228626 0.101144 -0.898224
0.219917 -0.118897 -0.695859
0.095047 0.171006 0.265453
0.12412 0.217012 -1.18415
0.522799 -0.23309 0.406204
-0.056534 -0.243524 -1.05669
0.81562 -0.133704 0.71482
0.226004 -0.106874 -0.173885
0.592278 -0.009375 0.630424
0.3293 -0.121488 -0.062176
0.021409 -0.24663 0.059602
-0.249584 0.014417 -0.846451
0.28459 -0.037377 -0.121123
0.049846 0.247337 0.070801
0.32197 -0.237055 0.277578
0.207816 0.143665 -0.116267
0.267712 -0.160247 0.376136
0.03004 0.007656 0.305883
-0.212013 -0.132479 -0.146717
-0.140471 -0.203372 0.086788
-0.029207 -0.248288 -1.17086
-0.189198 -0.079665 0.164392
-0.107357 0.225775 -1.16235
0.007629 0.249884 -0.982049
0.019513 0.167708 0.22535
0.138143 -0.143325 0.316282
0.703761 -0.098924 0.141203
-0.249147 -0.02063 -0.033297
0.353116 -0.202372 0.373363
-0.208984 0.137206 -0.032876
0.331645 0.031672 0.477825
-0.244251 -0.053307 -0.558383
-0.197019 -0.153894 -0.549741
0.02991 -0.239346 0.100642
0.231421 -0.094575 -0.661493
0.104056 0.129291 0.30715
0.935608 -0.244644 0.480742
0.643209 -0.227194 0.491816
-0.246301 -0.042848 -0.674326
0.942416 0.196265 0.365293
0.326922 0.24999 0.191328
1.06877 0.007563 0.328513
0.756923 0.246835 0.482801
0.956946 0.245882 0.604675
-0.249771 -0.01071 -0.942626
0.330185 0.12526 0.440459
-0.230359 0.097133 -0.980653
0.025364 -0.24871 -1.00034
-0.233168 0.09018 -0.388559
0.521339 0.239149 0.385121
-0.131974 0.212327 -0.423104
0.275894 0.08558 -0.111947
-0.248932 0.02308 -0.743795
1.12103 0.164708 0.430059
-0.164867 0.187933 0.074788
0.576089 0.185019 0.526746
0.131021 0.212917 -0.85105
0.233737 0.088696 -0.876872
-0.244996 0.049771 -0.298479
0.186176 -0.166849 -0.189666
0.221086 0.130962 0.373541
-0.089583 0.233398 -1.09964
0.910175 -0.229801 0.411815
0.978008 -0.121137 0.31213
0.031406 -0.24802 -0.823009
-0.224547 -0.109903 -1.17149
0.089156 -0.236128 -0.043349
0.161311 -0.190994 -0.557005
0.27334 -0.182785 -0.039129
0.579375 0.160356 0.55597
0.828972 -0.040148 0.763536
0.063355 0.120386 0.289579
0.82375 -0.249996 0.477143
-0.131407 0.212679 -0.776129
0.468577 -0.249767 0.282997
0.181338 -0.172094 -1.06783
0.789689 -0.24219 0.527518
-0.158604 0.193248 -1.02537
0.132589 0.211944 -0.208009
0.480971 0.142371 0.040397
0.562315 -0.095833 0.591276
0.673325 -0.173196 0.180568
0.775957 -0.187741 0.638623
-0.180527 0.172945 0.070404
0.189518 0.163043 -0.306289
0.313601 0.168114 0.394717
0.180361 0.173118 -1.05795
-0.155325 -0.195893 0.033779
-0.064318 -0.241585 -0.654952
0.933516 0.158183 0.762507
0.306035 -0.180911 0.375926
0.209973 -0.135689 -0.344
0.716331 -0.193414 0.230668
-0.225448 0.108044 -1.06622
-0.249991 0.002151 -0.040318
-0.238118 0.076156 -0.000857
0.92988 -0.249579 0.553618
-0.077436 0.237705 -0.884511
0.19261 0.159378 -1.0492
0.246271 -0.043019 -0.229556
1.01187 0.249337 0.563198
0.125191 -0.216396 -0.7548
0.17173 0.181684 -0.759231
0.097457 0.21182 0.209595
0.069192 0.091639 0.30853
-0.228094 0.102338 -0.329493
0.124437 0.168466 0.285133
-0.225853 0.107194 -0.878031
1.01249 -0.219225 0.723319
-0.080137 -0.236808 -0.24315
0.764811 -0.202918 0.272945
0.067304 -0.24077 -0.314376
-0.249545 -0.015083 0.093521
0.236925 -0.191682 0.32211
0.570753 -0.19744 0.506601
-0.179383 0.174131 -0.355821
-0.192127 0.15996 -0.414233
-0.086767 -0.23446 -0.887756
0.329009 0.241539 0.264421
0.152438 -0.198148 -0.463253
0.298521 0.19671 -0.005806
1.03605 0.008776 0.309664
-0.056374 0.168885 0.180299
-0.139813 0.20725 -0.589666
0.690523 0.24175 0.472219
0.380186 0.176099 0.014596
-0.238388 -0.075306 0.032748
-0.178783 0.174748 -0.860318
0.363941 -0.249831 0.199502
0.763108 0.018096 0.152663
-0.231912 -0.093365 -0.528364
-0.215632 0.126502 -0.448472
0.35001 -0.022886 0.489541
0.136656 -0.209344 -0.670262
-0.243982 0.054525 -0.316602
0.237743 0.077319 -1.06537
0.180083 0.238925 0.019001
0.122531 -0.217913 -0.193619
0.133358 -0.211461 -0.517391
0.104742 0.227 -0.356186
0.308038 -0.100568 -0.086442
-0.170035 0.183271 -0.092353
0.875464 -0.179892 0.705912
-0.207462 0.139498 -1.1238
0.090118 0.084906 0.323546
0.787128 -0.249986 0.457512
0.169962 0.183338 -0.988552
0.658363 -0.215432 0.526572
0.234317 -0.122203 0.38712
0.248409 -0.028163 -1.20271
0.220182 -0.118406 -0.763303
-0.194923 0.050354 0.17022
0.453377 0.245919 0.313702
0.624456 -0.134564 0.60382
0.409588 -0.215432 0.09001
0.294345 -0.248116 0.205314
0.002336 0.202688 0.170336
-0.128411 -0.214501 -0.441428
0.170205 -0.183113 -0.144074
0.217521 -0.123226 -0.558331
0.238601 -0.07463 -0.956905
0.620281 0.125896 0.607519
0.243105 -0.058307 -0.417679
-0.045465 -0.040941 0.258529
0.982613 -0.227457 0.447515
-0.130098 -0.213482 -0.641929
0.326042 -0.08994 -0.081106
0.175625 0.177921 -0.632566
0.189309 -0.163285 -0.759555
0.79246 0.213535 0.307404
0.166823 -0.149986 0.327268
0.437729 -0.212187 0.100072
0.706765 0.157466 0.632267
-0.124072 -0.217039 -0.960984
0.506192 6.3e-05 0.003575
-0.172559 -0.180896 -0.113632
-0.223216 -0.112581 -1.16933
0.694421 0.200961 0.57264
0.26345 0.181339 0.350819
-0.221723 -0.115495 -1.1001
-0.008687 -0.249849 -0.551267
-0.23393 0.088187 -0.80895
0.964837 0.136337 0.315078
0.328719 -0.011903 -0.098562
0.535701 0.051471 0.026796
0.025528 0.020066 0.302483
0.198234 -0.152326 -0.163743
-0.094081 -0.231622 -0.742104
-0.248353 0.028651 -0.568893
0.236327 -0.081544 -0.63925
-0.239298 0.072365 0.080538
1.08626 0.17908 0.425723
0.155888 -0.195445 -0.706475
0.736454 0.011004 0.136797
1.11483 0.077842 0.369325
0.080073 -0.193997 0.228311
0.162847 0.189686 -0.927393
-0.108962 0.223017 0.067543
-0.05873 -0.207551 0.127018
-0.246554 -0.041363 -0.954007
0.468208 -0.143035 0.033562
-0.043115 0.246254 -0.283231
0.619788 0.157541 0.58198
0.01099 0.249758 -0.941389
0.303607 -0.247681 0.214513
0.792665 0.238348 0.370541
0.247493 0.035313 -0.986094
0.094975 0.231257 -0.347581
0.49775 -0.245672 0.233893
0.112598 -0.216268 0.209821
-0.148432 0.201166 -0.857114
-0.065348 0.241308 -0.827226
0.391551 0.246594 0.17857
0.733538 0.140826 0.662026
-0.219557 -0.11956 -0.39538
0.316825 0.096047 0.449439
0.695305 -0.215757 0.255608
0.145759 -0.203111 -0.544451
-0.022998 0.24894 -0.825098
-0.244472 -0.052283 -1.06704
0.666632 -0.001986 0.096214
0.179837 0.173663 -0.838501
0.480087 0.113348 0.534478
0.056729 0.243479 -0.165179
1.05182 0.051584 0.324804
0.19653 0.154518 -0.584283
0.509682 0.028138 0.581106
-0.011815 0.249721 -0.715211
-0.050642 0.244817 -0.298431
0.960301 0.241396 0.479348
0.263398 -0.249025 0.126597
-0.22214 -0.114689 -0.359165
0.209251 -0.136799 -0.755249
0.724564 0.164273 0.200721
-0.079994 -0.236856 -1.20437
-0.00319 -0.24998 -0.963677
0.433533 -0.153272 0.022243
-0.141676 0.205981 -0.293968
0.05446 0.243996 -0.421771
1.02135 0.027879 0.302804
0.055256 -0.243817 -0.266373
0.702149 -0.248025 0.441596
0.179856 -0.173643 -0.925977
0.887875 0.208151 0.672503
-0.161993 0.190416 -0.369849
0.264939 0.121339 -0.099431
0.765853 -0.24657 0.394512
0.562122 0.010528 0.61296
-0.156023 -0.195338 -0.161562
-0.149872 0.200096 -0.377108
0.882805 0.245106 0.566529
0.441785 -0.178052 0.457706
0.667063 0.208986 0.226701
0.241076 0.249981 0.142732
0.152734 -0.19792 -0.463481
-0.194177 -0.157466 -0.935195
-0.175284 0.178257 -0.916767
-0.018617 0.249306 -0.934923
0.578919 0.239094 0.249907
-0.225567 -0.107793 0.027516
0.243363 -0.057225 -0.66331
0.438731 0.23653 0.159825
0.875977 0.12226 0.253946
0.143671 0.204594 -0.949558
1.00708 -0.232947 0.476649
0.239844 0.070532 -1.09934
0.120056 -0.219287 -0.897052
0.078997 -0.237191 -0.681279
0.113998 0.147943 0.29852
-0.140253 -0.206952 -1.11568
0.800702 -0.021394 0.174669
-0.214041 0.129176 -1.1704
1.12454 0.156982 0.424583
0.454303 -0.18531 0.068522
0.126406 -0.215688 -0.654457
0.168444 -0.244625 0.156787
0.042921 0.246288 -0.680594
-0.249988 -0.002472 0.013866
0.832042 0.134267 0.723888
-0.218288 -0.035166 0.159776
0.689145 0.175101 0.603919
0.271028 -0.240562 0.077907
0.207022 0.217698 0.261452
0.241622 -0.20577 0.303447
-0.014317 0.24959 -1.185
0.249172 -0.020332 -0.730627
0.052344 -0.194936 0.21096
-0.178911 0.174616 -0.948273
-0.237327 0.078587 -0.905711
-0.015039 -0.128341 0.23905
0.712676 0.025713 0.698608
0.217859 0.122627 -0.343517
0.201505 0.147973 -0.501972
0.962257 -0.209667 0.398333
1.07701 -0.220627 0.486051
0.693313 -0.230498 0.288508
0.133686 -0.211254 -0.128199
0.341459 -0.194709 0.378206
0.100381 -0.228962 -0.079477
0.086701 0.234485 -0.246113
-0.226641 0.105517 0.048873
-0.052185 0.17291 0.178365
0.881852 0.247562 0.468923
0.249012 -0.022202 -0.907515
0.288717 0.064481 0.445599
-0.045325 0.245857 -0.226804
-0.015805 -0.2495 -1.17186
-0.083105 0.235783 -0.768383
0.096671 -0.230553 -0.562828
-0.050295 -0.244888 -0.228434
0.508602 -0.243954 0.23054
0.177188 -0.11637 0.357794
0.075154 -0.238436 -1.24931
-0.173645 -0.179853 -0.383922
-0.246102 0.043978 -0.019482
-0.245683 -0.046258 -0.453627
0.156831 -0.19469 -0.904995
-0.20146 0.148034 -0.282718
0.142381 -0.205493 -1.10966
0.454453 0.066909 0.540523
0.967107 0.241141 0.634524
1.20557 -0 0.407359
-0.013163 -0.249653 -0.375543
0.072135 -0.239367 -0.752499
-0.008069 -0.147878 0.228099
-0.002659 0.249986 -0.745958
-0.081363 -0.11437 0.20972
0.232064 -0.249974 0.138152
0.770899 -0.016269 0.157016
-0.235338 -0.084356 -0.883321
-0.144092 -0.15571 0.142653
0.157982 0.249932 0.084501
0.323717 0.215691 0.332854
0.859483 0.105544 0.234535
0.178173 -0.17537 -0.419818
0.604802 0.197924 0.172826
-0.131439 -0.212659 -0.243041
0.012477 -0.127297 0.255653
0.122988 0.00924 0.359485
0.357972 -0.113736 -0.050396
-0.010025 0.249799 -1.15084
-0.181472 -0.171953 -0.391277
0.247123 0.037815 -0.821516
-0.191902 -0.16023 -0.190387
0.385151 -0.104219 0.484762
-0.175632 0.177914 -0.33589
-0.178189 0.175353 -1.03349
-0.216677 -0.124703 -0.204586
0.191818 0.16033 -0.436844
0.089004 -0.229541 0.165759
-0.104288 0.180218 0.139861
0.246808 -0.039825 -1.0994
-0.247006 0.038575 -0.974669
-0.142495 0.012281 0.206057
-0.079187 -0.237127 -0.931907
-0.246918 0.039133 -1.10163
0.787308 0.084526 0.726227
0.660119 0.092745 0.649196
-0.143218 0.004435 0.205943
0.838601 0.17598 0.279127
0.401646 0.232593 0.126057
0.955062 -0.207887 0.71175
-0.241188 0.065792 -0.851633
0.16034 0.19181 -0.541668
0.335283 -0.042265 -0.090944
0.149738 -0.200196 -1.09278
1.08456 -0.112624 0.368451
-0.244537 0.051977 -0.544422
-0.242243 0.061791 -0.172939
0.166666 -0.18634 -0.753423
0.467535 0.165604 0.486188
0.423075 -0.22992 0.130908
0.374798 -0.246026 0.267655
-0.097824 0.230066 -0.828793
0.863911 -0.231294 0.608341
0.126225 0.215794 -1.24045
0.111666 0.223676 -0.80462
0.404402 0.236801 0.140923
-0.019282 -0.22236 0.120808
-0.11126 0.223878 -0.082582
-0.107615 0.225652 -1.01589
0.171637 -0.181771 -0.137198
0.40407 0.20018 0.060362
0.944599 -0.08913 0.275659
-0.132725 -0.211859 -0.740217
0.119961 0.219338 -1.20981
0.1267 0.215516 -0.977292
0.05196 0.191429 0.215669
0.243575 -0.056314 -0.636264
0.247196 0.03734 -1.1749
0.930846 -0.163943 0.319486
-0.111125 0.129654 0.182661
-0.116877 -0.220997 0.035099
0.99451 -0.2298 0.460502
-0.002473 -0.124633 0.248816
0.425454 0.044138 0.529776
-0.123608 0.217304 -0.818853
-0.249171 -0.020341 -0.298934
1.07012 -0.220451 0.481689
0.249887 0.007504 -0.496526
0.725414 0.070402 0.69581
0.138608 -0.208057 -0.62411
0.722546 -0.248724 0.446295
0.340731 0.116342 0.452232
-0.046828 0.139383 0.212609
-0.246783 -0.039978 -1.02117
0.508028 0.142221 0.530722
-0.023197 0.248921 -0.480353
0.605279 0.229419 0.234758
0.223924 -0.171905 0.338881
-0.116723 0.221078 -0.864419
0.100216 0.229034 -0.112002
-0.244587 -0.051743 -0.84393
0.223298 -0.112419 -0.227356
0.245215 0.048676 -0.831787
0.936289 -0.099375 0.805455
0.159042 0.192887 -0.416075
-0.090742 0.23295 -0.364184
0.130131 0.213461 -0.444624
0.215191 0.171614 0.334157
-0.200099 -0.149867 -1.15579
-0.1274 0.215103 -1.05446
-0.240495 -0.068281 -0.022195
-0.058928 0.242956 -0.618204
0.227385 0.093023 0.399228
-0.114307 0.222337 -1.24584
0.24633 -0.042679 -0.997826
0.934154 0.227281 0.659575
-0.146016 0.202927 -0.836484
0.248962 -0.022762 -0.958895
1.11869 0.065036 0.367143
0.054967 -0.243882 -0.699024
0.200897 0.148797 -0.613593
-0.230976 0.095655 -0.642473
0.081162 0.244776 0.105565
0.853693 -0.168483 0.279608
0.064833 -0.21943 0.175757
0.876498 -0.249697 0.491844
0.637866 -0.199088 0.193671
1.09141 0.24873 0.601066
-0.017708 0.249372 -0.3124
0.493316 0.238004 0.373163
0.701421 -0.01282 0.11667
0.19408 0.108417 0.372169
-0.243561 0.056372 -0.99383
0.838581 0.227449 0.364338
0.808116 -0.005274 0.755177
0.200426 -0.149431 -0.522085
0.943212 -0.181316 0.743308
0.595677 -0.068312 0.621603
0.235321 0.084403 -0.775945
0.697692 -0.038653 0.117608
0.170997 -0.182374 -1.16915
-0.248324 -0.028896 -0.311408
0.245473 -0.047359 -0.767131
0.226677 0.247737 0.092122
0.206613 -0.151353 -0.110472
0.707372 0.126953 0.159717
0.467711 -0.247808 0.231892
0.948846 0.08014 0.274375
1.18352 0.108765 0.423384
-0.031204 0.248045 -0.000567
0.48991 -0.23086 0.393626
0.528245 -0.085205 0.03359
0.212561 -0.131597 -0.821932
0.099765 -0.229231 -0.542931
0.765332 0.028406 0.72867
-0.072484 -0.239262 -0.25173
0.932717 0.217883 0.396955
0.135751 0.242171 0.006698
-0.17429 0.179228 -0.592118
0.087195 -0.234301 -0.660415
-0.135396 -0.210161 -0.410986
-0.247587 -0.034651 -0.117792
0.263929 -0.155537 0.378383
0.814932 0.034083 0.184521
0.000827 0.174186 0.20755
0.655962 -0.047308 0.09526
0.593679 -0.240811 0.265213
-0.239282 0.072416 -0.233125
0.442482 0.249835 0.244996
0.377131 0.243568 0.152676
-0.208562 0.137847 -0.559017
-0.138106 0.208391 -0.496343
0.936389 -0.231508 0.649584
0.893032 -0.246091 0.464743
1.15061 0.033912 0.378295
0.235877 0.082837 -0.225105
0.705549 0.214018 0.258144
0.34552 0.018172 -0.088426
0.220178 -0.118413 -0.975182
-0.240067 -0.069771 -1.0674
-0.234402 -0.086923 -0.291548
-0.2483 0.029104 -0.272668
0.022996 0.135713 0.255714
0.547443 -0.090454 0.046949
-0.211388 -0.133473 -1.22214
-0.0511 0.244722 -0.281543
0.138921 -0.249913 0.087833
-0.235586 -0.083662 -0.578536
0.185263 0.167861 -0.845949
0.591329 0.198206 0.517338
-0.024675 0.248779 -0.770823
0.213392 0.128004 0.371166
-0.24567 -0.046328 -1.06786
-0.245556 0.046929 -0.302612
-0.203304 -0.14549 0.100515
0.167887 0.18524 -0.709386
-0.231442 0.094522 -0.367184
0.973933 -0.009727 0.273844
-0.14687 0.20231 -0.152124
1.08377 -0.236961 0.533702
0.12639 0.237166 0.164276
-0.236814 -0.080119 -0.891889
-0.249789 -0.010278 -0.000412
-0.031892 -0.247957 -1.04351
0.051369 0.244665 -0.817682
-0.187755 0.16507 -0.313446
-0.022532 0.248983 -0.838288
0.155085 -0.196083 -0.636432
0.728349 -0.155248 0.194244
0.243701 -0.055767 -0.623136
0.081287 0.24429 0.108276
