7048
1.29001,0.264411,1.20865
1.27734,0.257982,1.22225
1.30265,0.270745,1.24549
1.27645,0.254787,1.2412
1.29318,0.265572,1.25783
1.20886,0.223001,1.20306
1.20753,0.229283,1.20465
1.24835,0.244847,1.24185
1.27696,0.258156,1.26892
1.30318,0.271269,1.29411
1.25884,0.077529,1.20141
1.25722,0.0838029,1.20281
1.24768,0.0957646,1.20055
1.246,0.102,1.20189
1.24429,0.108234,1.20322
1.24334,0.11455,1.20515
1.24157,0.120779,1.20644
1.2398,0.12701,1.20772
1.23647,0.133045,1.2077
1.23081,0.138753,1.20577
1.22898,0.144947,1.20698
1.22712,0.151137,1.20817
1.22524,0.157324,1.20935
1.22334,0.163505,1.21051
1.22142,0.169686,1.21164
1.2058,0.1736,1.20128
1.19811,0.185127,1.20024
1.19991,0.191887,1.20449
1.19791,0.197975,1.20552
1.19739,0.204352,1.20782
1.19533,0.210436,1.20882
1.19551,0.216985,1.21173
1.20015,0.224499,1.21849
1.22716,0.236957,1.24458
1.26596,0.252387,1.28101
1.29045,0.265026,1.30523
1.33837,-0.127671,1.20023
1.335,-0.120943,1.20049
1.33399,-0.114431,1.20253
1.32132,-0.0942602,1.20128
1.31944,-0.0877432,1.20263
1.31673,-0.0811915,1.20334
1.31561,-0.0747275,1.20526
1.31128,-0.0681264,1.20471
1.3101,-0.0616833,1.20658
1.3089,-0.0552336,1.20844
1.31083,-0.0488768,1.21273
1.30958,-0.042412,1.21455
1.3083,-0.0359463,1.21636
1.3015,-0.0294048,1.21382
1.29861,-0.0229594,1.21434
1.29335,-0.0165196,1.21298
1.29199,-0.0101115,1.2147
1.29062,-0.00369841,1.2164
1.28999,0.00272036,1.2187
1.29013,0.00916326,1.22161
1.28867,0.0155821,1.22325
1.28564,0.0219544,1.22362
1.27246,0.0279615,1.21582
1.27096,0.0343087,1.21739
1.26944,0.0406591,1.21895
1.26711,0.0469649,1.21985
1.26554,0.0533062,1.22137
1.26162,0.0595003,1.22097
1.25769,0.0656717,1.22054
1.25528,0.0719282,1.22136
1.25363,0.0782342,1.2228
1.25272,0.0846052,1.22485
1.25102,0.0909114,1.22625
1.24853,0.0971423,1.22699
1.24449,0.103215,1.22644
1.24119,0.109335,1.2265
1.23941,0.115608,1.22781
1.23913,0.122059,1.2304
1.2373,0.128333,1.23168
1.23849,0.134998,1.23552
1.23661,0.141282,1.23677
1.2294,0.146831,1.23349
1.22749,0.153086,1.23469
1.22178,0.158766,1.23265
1.21982,0.164992,1.23381
1.21033,0.169999,1.22848
1.20234,0.175172,1.22442
1.19586,0.180537,1.22162
1.19385,0.186651,1.22269
1.19406,0.193172,1.2257
1.19201,0.19929,1.22674
1.19067,0.205549,1.22841
1.20269,0.21452,1.24181
1.20276,0.221166,1.24476
1.20208,0.227679,1.24705
1.2405,0.242813,1.28401
1.27357,0.257219,1.31643
1.30648,0.272014,1.34889
1.38036,-0.243214,1.20314
1.37973,-0.236555,1.20559
1.37907,-0.229896,1.20802
1.37599,-0.222844,1.20866
1.3673,-0.214945,1.20516
1.36499,-0.20808,1.20633
1.36423,-0.201466,1.20866
1.35868,-0.194174,1.20741
1.35788,-0.187577,1.2097
1.35706,-0.180973,1.21197
1.35621,-0.17437,1.21423
1.35375,-0.167572,1.21526
1.35286,-0.160965,1.21747
1.35194,-0.15436,1.21967
1.34545,-0.147169,1.21762
1.33815,-0.139954,1.21493
1.33717,-0.133402,1.21705
1.32825,-0.126137,1.21307
1.32723,-0.119625,1.21514
1.32618,-0.113106,1.21719
1.32906,-0.10688,1.22228
1.32796,-0.10034,1.2243
1.32684,-0.0937992,1.2263
1.32097,-0.0869769,1.22459
1.31902,-0.0804111,1.22593
1.31076,-0.0735514,1.22231
1.31113,-0.067135,1.22546
1.30833,-0.0605869,1.22611
1.30786,-0.0541266,1.2286
1.3058,-0.0476187,1.22983
1.3045,-0.0411331,1.23166
1.30318,-0.0346467,1.23348
1.30184,-0.0281602,1.23528
1.30047,-0.0216727,1.23705
1.29908,-0.0151852,1.23881
1.293,-0.00871581,1.23677
1.29002,-0.00226849,1.23723
1.28779,0.00417238,1.23829
1.28399,0.0105778,1.23807
1.28249,0.0170122,1.23972
1.27865,0.0233749,1.23945
1.27711,0.0297988,1.24106
1.27555,0.0362212,1.24265
1.27396,0.0426387,1.24422
1.27236,0.0490603,1.24577
1.26919,0.0553921,1.24603
1.26678,0.0617538,1.2469
1.2651,0.0681567,1.2484
1.26341,0.0745579,1.24987
1.25863,0.080712,1.24875
1.25385,0.0868364,1.24761
1.25057,0.093062,1.24773
1.2488,0.0994157,1.24912
1.24701,0.105768,1.25049
1.24594,0.112198,1.25249
1.24409,0.118545,1.25382
1.24223,0.124894,1.25514
1.2328,0.130302,1.24993
1.23091,0.136606,1.2512
1.22749,0.142701,1.25114
1.2248,0.14888,1.25172
1.22508,0.155491,1.25489
1.21936,0.161208,1.25281
1.21662,0.167358,1.25332
1.2146,0.173617,1.25447
1.20512,0.178604,1.24903
1.20307,0.184815,1.25014
1.19655,0.190214,1.24727
1.19447,0.196391,1.24833
1.19826,0.203707,1.25465
1.19982,0.210649,1.25898
1.19764,0.216863,1.25999
1.19986,0.224008,1.26495
1.22254,0.235654,1.28844
1.25898,0.250667,1.32455
1.28869,0.264605,1.35473
1.3669,-0.26042,1.20458
1.36788,-0.254108,1.20826
1.37202,-0.24835,1.21429
1.37375,-0.242119,1.21854
1.37544,-0.23586,1.22278
1.37473,-0.229179,1.22523
1.374,-0.222494,1.22765
1.37087,-0.21543,1.22827
1.3693,-0.20863,1.23006
1.35899,-0.20057,1.22522
1.35659,-0.193711,1.22635
1.35416,-0.186867,1.22745
1.35329,-0.180241,1.22974
1.34924,-0.173213,1.22959
1.34832,-0.166601,1.23183
1.34738,-0.159981,1.23406
1.34248,-0.152926,1.23322
1.34071,-0.14624,1.23479
1.3389,-0.139562,1.23634
1.33787,-0.13296,1.23848
1.32897,-0.125655,1.23445
1.32789,-0.119092,1.23654
1.32993,-0.112772,1.24108
1.33036,-0.106307,1.24438
1.32765,-0.0996051,1.24518
1.32648,-0.0930166,1.24721
1.32372,-0.0863381,1.24796
1.31704,-0.0794635,1.24557
1.31191,-0.0727219,1.2444
1.30598,-0.0659922,1.24256
1.3047,-0.0594818,1.24446
1.30186,-0.0529156,1.24509
1.30054,-0.0464103,1.24695
1.30229,-0.0399742,1.25132
1.30092,-0.0334491,1.25315
1.29875,-0.0269172,1.25432
1.29733,-0.0203986,1.25611
1.29512,-0.0138819,1.25725
1.29135,-0.00737712,1.25709
1.28679,-0.000906438,1.25626
1.28529,0.00557885,1.25796
1.28376,0.0120642,1.25965
1.28221,0.0185486,1.26131
1.28447,0.0251572,1.26617
1.28286,0.0316594,1.26781
1.27437,0.0378661,1.26362
1.26892,0.044147,1.26197
1.26575,0.0505126,1.26224
1.26407,0.0569439,1.26378
1.2639,0.0634775,1.26659
1.26521,0.0701313,1.27069
1.26346,0.0765853,1.27218
1.26169,0.0830384,1.27365
1.25536,0.0890931,1.27118
1.25355,0.0955162,1.2726
1.24871,0.101644,1.27139
1.24687,0.108048,1.27277
1.24124,0.114035,1.27085
1.23711,0.120157,1.27021
1.2352,0.126522,1.27153
1.23327,0.132879,1.27282
1.23281,0.139435,1.27542
1.23083,0.1458,1.27668
1.22884,0.152162,1.27792
1.22608,0.158407,1.27847
1.2233,0.164642,1.27901
1.20646,0.1686,1.26692
1.20441,0.17486,1.26806
1.20233,0.181116,1.26919
1.19509,0.186445,1.26563
1.19591,0.193203,1.26938
1.1967,0.199992,1.27311
1.19454,0.206232,1.27416
1.19673,0.213357,1.2792
1.19597,0.219919,1.28155
1.20244,0.228044,1.29058
1.25669,0.246817,1.34384
1.27452,0.25802,1.36364
1.31102,0.273815,1.40091
1.35176,-0.263999,1.2098
1.37167,-0.261351,1.22779
1.37653,-0.255703,1.2345
1.37822,-0.249423,1.23882
1.38223,-0.243531,1.24493
1.3815,-0.236779,1.24743
1.376,-0.229245,1.2463
1.36813,-0.221373,1.24332
1.36655,-0.214546,1.24514
1.36414,-0.207612,1.24633
1.36172,-0.200682,1.2475
1.36084,-0.193988,1.24986
1.35523,-0.186658,1.24853
1.3496,-0.179375,1.24717
1.34631,-0.172428,1.24762
1.34534,-0.165783,1.24988
1.34435,-0.159134,1.25212
1.34255,-0.152399,1.25373
1.34074,-0.145669,1.25532
1.34435,-0.139485,1.26123
1.33704,-0.132222,1.25842
1.33515,-0.12551,1.25994
1.33401,-0.118868,1.26206
1.32975,-0.111981,1.26166
1.32779,-0.105295,1.26311
1.32504,-0.0985643,1.26391
1.32149,-0.091799,1.26406
1.32025,-0.0851879,1.26607
1.31589,-0.0784162,1.26554
1.31151,-0.0716749,1.26497
